alert_key,probability
352342,0.38367141220427986
352866,0.3792224501952492
352696,0.3882678525832569
352658,0.3921013834482741
352558,0.39667172028438674
352344,0.3796677560481728
352693,0.3148601441335996
352715,0.3844622582454589
352312,0.38383991498143233
352298,0.3848826934532739
352859,0.3797581604406307
352700,0.383828839674902
352680,0.3856960495958722
352686,0.37941859418224294
352343,0.3787149403471635
352880,0.38300624611968276
352886,0.2878532712386643
352651,0.38295437707841645
352494,0.3897431705851515
352253,0.38436162091209275
352280,0.3228712950491767
352870,0.38272865908268927
352872,0.38957040352557776
352819,0.3798347398230689
352487,0.382218743477895
352654,0.35013132612893694
352493,0.31804482288809577
352858,0.3790090860473014
352337,0.38622593674286737
352704,0.3814003404950467
352480,0.38192916029284163
352476,0.40410645002061374
352492,0.3881507203972616
352332,0.3609091445315584
352507,0.38360702503368954
352877,0.38568768496721423
352488,0.39233039500410577
352692,0.3799667472066072
352888,0.39256757364998357
352465,0.38977419440369393
352302,0.3826470632822046
352501,0.36608791896581344
352660,0.3867867036332174
352495,0.3758099552203036
352705,0.3646305299776892
352871,0.39512300504661924
352508,0.3796669606790957
352307,0.38086070514677345
352472,0.38543238304272204
352291,0.38367865736538403
352470,0.39587251557216335
352865,0.3909060857760506
357699,0.3881507203972616
357870,0.2744513206106953
357294,0.3833659427057226
357499,0.37448122435438985
357448,0.38444929942839245
357892,0.38568768496721423
357288,0.32833809690369153
357849,0.3810819670389871
357292,0.3782693324875868
357510,0.383828839674902
357656,0.38977419440369393
357841,0.3882757670140935
357478,0.36278401799255455
357905,0.2878532712386643
357259,0.38378680866745735
357705,0.3762548073986772
357304,0.38618536011008947
357275,0.3848826934532739
357441,0.38295437707841645
357706,0.3883197497957833
357670,0.38323622255505885
357221,0.3835222304112743
357341,0.38622593674286737
357682,0.3919033352790739
357862,0.3825208757167614
357887,0.3842984830627352
357506,0.3882678525832569
357274,0.38369933153809715
357507,0.3815832533283768
357700,0.388458730932667
357893,0.38806154663591497
357307,0.37555553498604327
357261,0.3228712950491767
357671,0.39465760214575796
357324,0.3609091445315584
357513,0.3791417915404634
357688,0.38850488242353176
357709,0.36608791896581344
357885,0.3864443096795871
357871,0.38658528670116754
357848,0.3779771320474243
357458,0.29190574567294536
357442,0.3658104199796422
357863,0.38483412198219724
357883,0.3909486135538748
357222,0.38436162091209275
357482,0.38019126795487107
357347,0.3796677560481728
357856,0.3856018230164057
357466,0.38338021644285064
357278,0.3895339908098437
357693,0.382218743477895
357223,0.38435731334267714
357447,0.38872853715815275
357852,0.39082488752115496
357869,0.38514914879947404
357237,0.392725892759165
357888,0.3919308288591478
357471,0.38429729968447984
357658,0.4557513440874156
357817,0.39341050556102086
357468,0.3784580297724453
357902,0.3860878985958462
357668,0.3908877538808789
357322,0.3831398359020007
357701,0.31804482288809577
357695,0.39233039500410577
357457,0.383130389844038
357484,0.39133104742943436
357907,0.39256757364998357
357692,0.3785326588445547
357897,0.3881137187393232
357526,0.37747983184247436
357281,0.4119195739683993
357502,0.3148601441335996
357295,0.38028392732067173
357850,0.3947143652670772
357661,0.39587251557216335
357866,0.3790090860473014
357861,0.3764822263995509
357677,0.3784720181060325
357445,0.35013132612893694
357327,0.38532419961245706
357525,0.3844622582454589
357285,0.37879971687472747
353566,0.37910239123907186
353376,0.3893310372145109
353413,0.36608791896581344
353403,0.31804482288809577
353541,0.3658104199796422
353033,0.3533203872667663
353545,0.37754223628507017
353578,0.3882678525832569
353032,0.3228712950491767
353589,0.3852087955164432
353083,0.3787149403471635
353231,0.37236645581217703
353209,0.3790090860473014
353227,0.3842984830627352
353359,0.2846953789810384
353394,0.382218743477895
353054,0.37316122581718664
353200,0.3827818140312121
353540,0.38295437707841645
353080,0.33768898436413397
353405,0.3781466859973399
353198,0.3311990618420351
353587,0.36973022989007504
353243,0.3860878985958462
353396,0.39233039500410577
353041,0.3848826934532739
353205,0.38483412198219724
353560,0.36278401799255455
353178,0.3906113659334328
353030,0.38637552978413175
353383,0.3859998495025259
353043,0.3826470632822046
353233,0.38568768496721423
353388,0.38337979910778947
353386,0.38374887203043356
353579,0.3292191247845345
353582,0.383828839674902
353404,0.3733741651009198
353385,0.3919033352790739
353596,0.3844622582454589
353051,0.3887489530107619
353568,0.37459848621487435
353248,0.3691462669477822
353399,0.3822395204924069
353247,0.39256757364998357
353561,0.37704690623454057
353065,0.38618536011008947
353220,0.3845444114816007
353236,0.3211700244285447
353213,0.38658528670116754
353172,0.3910479219238763
353045,0.38442964758880155
