9.861933297312691638e-01,1.380667026873087962e-02
9.851644708247557780e-01,1.483552917524422893e-02
9.999911353132309166e-01,8.864686769098289475e-06
9.862659885804777593e-01,1.373401141952219559e-02
9.854193110138977918e-01,1.458068898610232443e-02
9.864014047566880272e-01,1.359859524331201094e-02
9.854590495693580365e-01,1.454095043064182642e-02
9.848380166157443272e-01,1.516198338425558609e-02
9.864702591312616287e-01,1.352974086873843899e-02
9.848873305917320575e-01,1.511266940826798064e-02
9.860691216344904531e-01,1.393087836550958511e-02
9.870789135455616536e-01,1.292108645443841228e-02
9.858419448296872334e-01,1.415805517031295049e-02
9.857549957466235080e-01,1.424500425337641221e-02
9.860944347860327586e-01,1.390556521396735766e-02
9.855661780195286159e-01,1.443382198047145522e-02
9.864889421522242685e-01,1.351105784777584772e-02
9.999886602499334920e-01,1.133975006654514211e-05
9.857389000461128648e-01,1.426109995388709535e-02
9.853805678387674849e-01,1.461943216123259490e-02
9.865065300187924047e-01,1.349346998120753635e-02
9.849398746524585802e-01,1.506012534754131577e-02
9.850400721560108597e-01,1.495992784398901543e-02
9.849349795841650934e-01,1.506502041583494475e-02
9.849624886507019061e-01,1.503751134929806436e-02
9.851716684656470768e-01,1.482833153435291450e-02
9.855711954467751834e-01,1.442880455322477842e-02
9.846073437944881102e-01,1.539265620551189331e-02
9.845544404844108755e-01,1.544555951558916271e-02
9.860880955146811289e-01,1.391190448531885379e-02
9.860808462310614031e-01,1.391915376893850496e-02
9.847865853578170459e-01,1.521341464218295934e-02
9.864033110568839469e-01,1.359668894311617630e-02
9.865659093750915876e-01,1.343409062490854775e-02
9.858342218315843120e-01,1.416577816841575396e-02
9.860309790724707257e-01,1.396902092752925519e-02
9.859491201664134508e-01,1.405087983358646597e-02
9.854966687183608354e-01,1.450333128163933116e-02
9.855300668652887675e-01,1.446993313471125336e-02
9.857347289296426451e-01,1.426527107035721782e-02
9.865498663281246916e-01,1.345013367187545585e-02
9.914486330395508862e-01,8.551366960449250862e-03
9.882791219278488359e-01,1.172087807215117274e-02
9.850467976485964838e-01,1.495320235140360464e-02
9.861713013624232582e-01,1.382869863757684586e-02
9.855859734852806531e-01,1.441402651471945448e-02
9.872178314095761964e-01,1.278216859042369952e-02
9.854591602014706186e-01,1.454083979852934319e-02
9.861528935755319303e-01,1.384710642446806798e-02
9.851383658658894316e-01,1.486163413411064303e-02
9.845860975488993638e-01,1.541390245110060842e-02
9.850950054094400610e-01,1.490499459056002923e-02
9.897378319912210065e-01,1.026216800877905247e-02
9.855067587803756357e-01,1.449324121962438511e-02
9.891901343137198266e-01,1.080986568628029484e-02
9.868413582271705620e-01,1.315864177282943283e-02
9.853205352507753423e-01,1.467946474922475139e-02
9.859108804579810315e-01,1.408911954201892865e-02
9.847942858924531029e-01,1.520571410754692314e-02
9.859607013111507667e-01,1.403929868884908755e-02
9.999998999999901717e-01,1.000000099473604149e-07
9.861270297618990321e-01,1.387297023810102684e-02
9.854810520670701512e-01,1.451894793292969436e-02
9.894892150277440068e-01,1.051078497225592205e-02
9.859124494081268342e-01,1.408755059187324563e-02
9.855388545747896245e-01,1.446114542521026967e-02
9.867158629696046734e-01,1.328413703039532309e-02
9.855603055537823787e-01,1.443969444621761092e-02
9.855273522688186016e-01,1.447264773118127346e-02
9.854902136106857835e-01,1.450978638931416445e-02
9.863976411207175943e-01,1.360235887928256532e-02
9.853974669343114057e-01,1.460253306568862035e-02
9.905711605694353938e-01,9.428839430564715449e-03
9.845375419847989251e-01,1.546245801520093957e-02
9.880942021247259843e-01,1.190579787527409200e-02
9.858525632751883316e-01,1.414743672481168398e-02
9.871402439127012762e-01,1.285975608729866826e-02
9.853813936801720796e-01,1.461860631982807995e-02
9.854421858824535807e-01,1.455781411754636379e-02
9.999998999999901717e-01,1.000000099473604149e-07
9.859345314894231160e-01,1.406546851057674172e-02
9.853686229137715857e-01,1.463137708622845937e-02
9.900920134113528892e-01,9.907986588647004975e-03
9.859089884479248500e-01,1.409101155207519510e-02
9.854249016061381594e-01,1.457509839386179722e-02
9.857736472628821911e-01,1.422635273711774472e-02
9.909773248954288904e-01,9.022675104571093938e-03
9.858435663201559063e-01,1.415643367984403302e-02
9.860599751455646489e-01,1.394002485443535978e-02
9.855537440737753840e-01,1.444625592622469576e-02
9.887499227358365061e-01,1.125007726416347130e-02
9.874954371918231999e-01,1.250456280817682092e-02
9.850118884514513784e-01,1.498811154854855741e-02
9.855200853219553414e-01,1.447991467804464472e-02
9.849968948197701524e-01,1.500310518023000722e-02
9.859320429910429784e-01,1.406795700895690539e-02
9.859992598660178853e-01,1.400074013398207480e-02
9.850659379710948738e-01,1.493406202890500134e-02
9.919613795734638639e-01,8.038620426536200250e-03
9.850172149105852482e-01,1.498278508941471195e-02
9.999998999999901717e-01,1.000000099473604149e-07
9.863918705603420545e-01,1.360812943965796808e-02
9.843982071808353718e-01,1.560179281916462303e-02
9.844814157635254359e-01,1.551858423647456409e-02
9.861898644220948862e-01,1.381013557790512769e-02
9.851355590462389511e-01,1.486444095376113217e-02
9.856259275397957209e-01,1.437407246020433980e-02
9.855642187224342710e-01,1.443578127756567353e-02
9.999894992736829691e-01,1.050072631709020452e-05
9.857926230444353788e-01,1.420737695556469928e-02
9.873410345116068187e-01,1.265896548839315003e-02
9.859930900054976188e-01,1.400690999450229964e-02
9.851308340331087487e-01,1.486916596689113329e-02
9.850286517511402939e-01,1.497134824885972340e-02
9.861873509051638509e-01,1.381264909483627575e-02
9.861878202484791744e-01,1.381217975152070933e-02
9.851344920395700422e-01,1.486550796042996128e-02
9.864486664845594222e-01,1.355133351544051019e-02
9.876393160603577082e-01,1.236068393964236817e-02
9.857682917447435633e-01,1.423170825525644015e-02
9.860344269103783477e-01,1.396557308962157080e-02
9.859467629539263589e-01,1.405323704607363243e-02
9.853632388458934965e-01,1.463676115410639418e-02
9.855464196645548069e-01,1.445358033544529887e-02
9.870308053816991833e-01,1.296919461830082360e-02
9.854515505913979956e-01,1.454844940860195585e-02
9.859880969460921296e-01,1.401190305390779406e-02
9.859537280211541077e-01,1.404627197884578300e-02
9.854973258637332867e-01,1.450267413626682433e-02
9.862455169025976520e-01,1.375448309740222134e-02
9.854104996491794832e-01,1.458950035082039534e-02
9.867699286179578699e-01,1.323007138204216476e-02
9.858566758614768499e-01,1.414332413852315701e-02
9.847810102393235177e-01,1.521898976067647888e-02
9.862510502181547345e-01,1.374894978184515101e-02
9.860506036863623258e-01,1.394939631363764990e-02
9.848528597159884601e-01,1.514714028401168040e-02
9.855094213269181003e-01,1.449057867308173840e-02
9.845667924360796963e-01,1.543320756392024123e-02
9.855358231052631091e-01,1.446417689473696033e-02
9.848906520669843401e-01,1.510934793301580044e-02
9.873178089738855467e-01,1.268219102611447581e-02
9.853776146943630243e-01,1.462238530563704508e-02
9.855483131579282352e-01,1.445168684207174745e-02
9.999998999999901717e-01,1.000000099473604149e-07
9.855204488416456909e-01,1.447955115835429345e-02
9.845561055405913642e-01,1.544389445940863755e-02
9.848378833514811470e-01,1.516211664851881483e-02
9.851446063912950857e-01,1.485539360870497157e-02
9.853843994622942803e-01,1.461560053770558087e-02
9.851565756990292577e-01,1.484342430097076657e-02
9.856633273575768905e-01,1.433667264242310772e-02
9.857880145789037485e-01,1.421198542109614396e-02
9.999998999999901717e-01,1.000000099473604149e-07
9.867872816906091415e-01,1.321271830939084978e-02
9.862180976001133637e-01,1.378190239988669186e-02
9.863027055481315974e-01,1.369729445186836092e-02
9.849514215998441680e-01,1.504857840015581816e-02
9.888078166063852814e-01,1.119218339361467002e-02
9.849863419577313817e-01,1.501365804226869986e-02
9.852904517263691986e-01,1.470954827363090030e-02
9.851608790058203891e-01,1.483912099417969074e-02
9.864683759194933232e-01,1.353162408050666288e-02
9.856668323271006171e-01,1.433316767289943491e-02
9.853108210734350392e-01,1.468917892656505970e-02
9.857412608797488929e-01,1.425873912025100131e-02
9.856871297416538447e-01,1.431287025834610330e-02
9.862744169386259419e-01,1.372558306137393325e-02
9.880206335153487451e-01,1.197936648465122191e-02
9.848977681591101208e-01,1.510223184088993996e-02
9.871223761756159343e-01,1.287762382438400674e-02
