alert_key,probability
358300,1.0000000000000002
354218,0.9816644827950256
363580,0.9641508923911737
362916,0.9566077240900578
356589,0.9237233304892745
361848,0.9113091701961897
356789,0.9096849283914733
354855,0.9060007726942463
355671,0.9059426343234593
353247,0.8776919657601796
359500,0.8375940735970445
364189,0.8361769865462695
353870,0.8354341971885868
364484,0.832701715920202
354831,0.8317832012934889
363161,0.8303696645945358
358472,0.824425432769288
360011,0.8214958090064629
359371,0.8192254469316772
355751,0.812611329746409
357116,0.8064085203918615
358280,0.7930769930177508
355182,0.7891969103229214
362469,0.7878296218813837
352507,0.7850688998861561
354014,0.774889483350858
360648,0.7648971347747178
364631,0.7621595519684277
361436,0.7596047501849843
357870,0.7572662311565319
360387,0.7549680285900255
362207,0.7473869897079438
363307,0.7462521311467324
358837,0.737071695569925
356774,0.7254240907625316
358223,0.7230218009319211
354790,0.7074137997235517
363123,0.7048149317008549
364023,0.7003028995937517
355150,0.6927275911844395
354565,0.6640663214229646
363472,0.6631025612888104
364196,0.6627619736765643
358273,0.6626909703087049
353879,0.6625942073721321
353236,0.6598474384221857
358968,0.6565333419895035
356307,0.6525121814212567
353033,0.6463193358459453
355375,0.6453243873148293
353383,0.6425176427841272
362151,0.6413427486827716
362472,0.6383757816758431
357223,0.6383581316591147
354820,0.6370714356135512
352715,0.6368635244106389
363712,0.6362737801564611
360492,0.6295979792160797
363039,0.6270860067833808
364496,0.6250215266243384
363746,0.6240241604132425
357445,0.6157584796048008
360604,0.6130256359006853
356037,0.6092833403223555
352660,0.6028498964388453
353386,0.597726519361164
354596,0.5968085418052268
354007,0.5957479494346399
352654,0.5956435839168073
352291,0.5909877162997824
358252,0.590640921814487
358214,0.5861546510538131
357304,0.5812904624399916
358470,0.5764870054288684
354603,0.5738844893621131
361431,0.5715288643924046
364702,0.5710293638050372
359132,0.5674147823059557
355633,0.5663714264994042
363143,0.563710556857385
359536,0.5620596949046814
357295,0.5598207502612276
353494,0.5587735943545002
363886,0.5586802208283279
355753,0.5580710169794598
359941,0.5580593684028864
356300,0.5580593684028864
358260,0.557532336179014
355204,0.5571695286589536
355895,0.5567547469577159
362230,0.5559554145784761
353231,0.5558632538359177
363020,0.5556953220163177
364316,0.5538670847208843
359398,0.5536333436309433
361150,0.5533827960866029
364597,0.5533567490129366
364964,0.5525386279520416
353587,0.552082480394382
353579,0.5481254137247735
360652,0.5472075920083993
361580,0.5469359912827145
360645,0.5457185561088818
357888,0.545653712224511
365073,0.5448433174448775
354234,0.5441053885628009
357259,0.5437283505776045
355540,0.5418764343825668
354950,0.5418747190908464
355814,0.5384954244736008
359113,0.537153458301085
359361,0.5364542911851365
361008,0.5333126801859602
357885,0.5325523605487313
355812,0.5297297923525007
361162,0.5295234725653548
357124,0.5291714881654103
364323,0.5278552299597091
357788,0.5278351530649088
361617,0.5274351658525476
357693,0.5257994905479609
358989,0.5253321363028459
355202,0.5213710739121099
358736,0.5213142991568472
361302,0.5205809076112019
358911,0.5198388355355084
364926,0.5134640381425756
363131,0.5119655399066031
356602,0.5118921504519338
360521,0.5063572737741313
362859,0.5059860834067014
354801,0.5037419966003213
355090,0.5032262108380603
352888,0.5031492771783597
358828,0.49969632030054856
361282,0.49641144193706577
354459,0.49540605540972477
362241,0.4943216728308268
359849,0.49377875630474577
356180,0.49377875630474577
360923,0.4921406344611911
355549,0.49141253694959897
354609,0.4885680590002327
363584,0.48547567612750037
356225,0.4842449217482508
359771,0.4842449217482508
354959,0.48393778811403787
354040,0.483597522218494
362800,0.48178363318794565
360661,0.4790357405783943
359084,0.4769455175415034
362468,0.467478902226677
355917,0.46668813032115947
360649,0.4601983937410813
364184,0.45951379662236713
357705,0.45864617944986535
358600,0.4577707633504926
355428,0.45734729781893746
357526,0.4571022756463246
362153,0.45553428434470716
358227,0.4520193719108282
355770,0.4517812407312676
363146,0.4507225526393242
354048,0.45068714037588214
360225,0.45032733966245675
355557,0.44827810691352205
364721,0.4482500649310927
358006,0.4460427778866573
353865,0.4445430099856679
361843,0.44329876280322
358253,0.44220228815885426
355905,0.44197438898128416
357288,0.43987449430715214
355347,0.43920772005459646
362147,0.4376908037805137
360954,0.4374599911096698
360230,0.43733685071084305
354569,0.43714921009169916
364470,0.4370508170713466
363459,0.4366270661445093
362176,0.4364778860876591
358568,0.43646472626579824
358464,0.435998980616349
361296,0.43543491869539586
360094,0.43524336993506135
352253,0.4344578970925028
364223,0.43439489570070305
362247,0.4340678768218564
357907,0.4335434996427478
362869,0.4317800095502991
361141,0.43163961810469803
360985,0.4303951172438003
356951,0.43027148067200366
