alert_key,probability
352342,0.45458971878617754
352866,0.08121813337912352
352696,0.03436625932152711
352658,0.03211713798143505
352558,0.009848823401976771
352344,0.13408678885213388
352693,0.280504800940497
352715,0.7737956741708963
352312,0.27777221863944795
352298,0.025023150972532483
352859,0.03926045743714812
352700,0.7349288217648948
352680,0.8078162402164057
352686,0.09837626630049441
352343,0.2266813560063419
352880,0.22330544270587885
352886,0.6105998158355965
352651,0.000349111186522841
352494,0.1967560145387892
352253,0.10576672810382892
352280,0.01415729839764705
352870,0.4556411410435361
352872,0.01588325052598465
352819,0.00796481035686896
352487,0.5092556925718924
352654,0.031181993323103056
352493,0.2754262463363538
352858,0.03889081156683299
352337,0.30902199214590537
352704,0.49148255888747133
352480,0.2023402759104098
352476,0.04123541415988677
352492,0.026304112261533025
352332,0.24163923362852222
352507,0.5077112423621128
352877,0.25557536096326217
352488,0.26490910176240473
352692,0.5445037767345756
352888,0.5438865495957939
352465,0.014210934253468123
352302,0.20166429231462527
352501,0.04610426236737554
352660,0.06939428669352676
352495,0.03933570271231679
352705,0.750288159430348
352871,0.09776445900188452
352508,0.2261831582631704
352307,0.22572381650694648
352472,0.2760491202424692
352291,0.07118022119789372
352470,0.09732412447779933
352865,0.013117842408730492
357699,0.026304112261533025
357870,0.08633412364769764
357294,0.013642314245261298
357499,0.017104689327525402
357448,0.02554953981297612
357892,0.25557536096326217
357288,0.025683379856098344
357849,0.004204378577900715
357292,0.04497895708287297
357510,0.7349288217648948
357656,0.014210934253468123
357841,0.09975545701703609
357478,0.2075871544143907
357905,0.6105998158355965
357259,0.04725825630415338
357705,0.41235069237746397
357304,0.7330099021420697
357275,0.025023150972532483
357441,0.000349111186522841
357706,0.07745704953181197
357670,0.013766922340891982
357221,0.7351558139744359
357341,0.30902199214590537
357682,0.14120786211067238
357862,0.020955499623088812
357887,0.5065240901328132
357506,0.03436625932152711
357274,0.27832564630226037
357507,0.06304978132002811
357700,0.27528640513193275
357893,0.1940093774505743
357307,0.05416312835223547
357261,0.01415729839764705
357671,0.2245864862378239
357324,0.24163923362852222
357513,0.07999364369359539
357688,0.06985023549823763
357709,0.04610426236737554
357885,0.506069726210963
357871,0.11596358278999387
